chr,Symbol
chrX,Gm4995
chrX,Gm4996
chrX,Gm4997
chrX,Gm5060
chrX,Gm5071
chrX,Gm5072
chrX,Gm5073
chrX,Gm5123
chrX,Gm5124
chrX,Gm5125
chrX,Gm5127
chrX,Gm5128
chrX,Gm5132
chrX,Gm5133
chrX,Gm5135
chrX,Gm5166
chrX,Gm5167
chrX,Gm5168
chrX,Gm5169
chrX,Gm5379
chrX,Gm5380
chrX,Gm5381
chrX,Gm5382
chrX,Gm5383
chrX,Gm5384
chrX,Gm5385
chrX,Gm5386
chrX,Gm5387
chrX,Gm5388
chrX,Gm5389
chrX,Gm5390
chrX,Gm5391
chrX,Gm5392
chrX,Gm5393
chrX,Gm5394
chrX,Gm5395
chrX,Gm5396
chrX,Gm5397
chrX,Gm5398
chrX,Gm5400
chrX,Gm5401
chrX,Gm5402
chrX,Gm5403
chrX,Gm5419
chrX,Gm5634
chrX,Gm5635
chrX,Gm5637
chrX,Gm5638
chrX,Gm5639
chrX,Gm5640
chrX,Gm5643
chrX,Gm5644
chrX,Gm5645
chrX,Gm5646
chrX,Gm5648
chrX,Gm5751
chrX,Gm5752
chrX,Gm5753
chrX,Gm5754
chrX,Gm5755
chrX,Gm5757
chrX,Gm5759
chrX,Gm5760
chrX,Gm5761
chrX,Gm5762
chrX,Gm5763
chrX,Gm5764
chrX,Gm5793
chrX,Gm5863
chrX,Gm5924
chrX,Gm5925
chrX,Gm5926
chrX,Gm5931
chrX,Gm5934
chrX,Gm5935
chrX,Gm5936
chrX,Gm5937
chrX,Gm5938
chrX,Gm5939
chrX,Gm5940
chrX,Gm5941
chrX,Gm5942
chrX,Gm5943
chrX,Gm5944
chrX,Gm5946
chrX,Gm5947
chrX,Gm6019
chrX,Gm6023
chrX,Gm6024
chrX,Gm6025
chrX,Gm6027
chrX,Gm6038
chrX,Gm6039
chrX,Gm6062
chrX,Gm6067
chrX,Gm6071
chrX,Gm6079
chrX,Gm6088
chrX,Gm6092
chrX,Gm6113
chrX,Gm6121
chrX,Gm6175
chrX,Gm6184
chrX,Gm6206
chrX,Gm6207
chrX,Gm6215
chrX,Gm6221
chrX,Gm6222
chrX,Gm6228
chrX,Gm6238
chrX,Gm6268
chrX,Gm6269
chrX,Gm6274
chrX,Gm6275
chrX,Gm6285
chrX,Gm6292
chrX,Gm6298
chrX,Gm6310
chrX,Gm6322
chrX,Gm6325
chrX,Gm6335
chrX,Gm6368
chrX,Gm6373
chrX,Gm6377
chrX,Gm6382
chrX,Gm6418
chrX,Gm6427
chrX,Gm6429
chrX,Gm6441
chrX,Gm6446
chrX,Gm6447
chrX,Gm6451
chrX,Gm6461
chrX,Gm6472
chrX,Gm6480
chrX,Gm6491
chrX,Gm6500
chrX,Gm6539
chrX,Gm6568
chrX,Gm6591
chrX,Gm6592
chrX,Gm6604
chrX,Gm6620
chrX,Gm6645
chrX,Gm6660
chrX,Gm6664
chrX,Gm6743
chrX,Gm6744
chrX,Gm6754
chrX,Gm6758
chrX,Gm6760
chrX,Gm6783
chrX,Gm6787
chrX,Gm6797
chrX,Gm6798
chrX,Gm6806
chrX,Gm6812
chrX,Gm6823
chrX,Gm6826
chrX,Gm6829
chrX,Gm6880
chrX,Gm6881
chrX,Gm6890
chrX,Gm6897
chrX,Gm6923
chrX,Gm6927
chrX,Gm6938
chrX,Gm6952
chrX,Gm6954
chrX,Gm6956
chrX,Gm6964
chrX,Gm6973
chrX,Gm6977
chrX,Gm6982
chrX,Gm6985
chrX,Gm6987
chrX,Gm7023
chrX,Gm7058
chrX,Gm7061
chrX,Gm7071
chrX,Gm7073
chrX,Gm7076
chrX,Gm7079
chrX,Gm7091
chrX,Gm7108
chrX,Gm7113
chrX,Gm7117
chrX,Gm7123
chrX,Gm7129
chrX,Gm7134
chrX,Gm7146
chrX,Gm7150
chrX,Gm7153
chrX,Gm7155
chrX,Gm7157
chrX,Gm7158
chrX,Gm7164
chrX,Gm7173
chrX,Gm7189
chrX,Gm7190
chrX,Gm7199
chrX,Gm7209
chrX,Gm7212
chrX,Gm7219
chrX,Gm7222
chrX,Gm7312
chrX,Gm7327
chrX,Gm7331
chrX,Gm7340
chrX,Gm7350
chrX,Gm7365
chrX,Gm7375
chrX,Gm7386
chrX,Gm7391
chrX,Gm7398
chrX,Gm7405
chrX,Gm7408
chrX,Gm7415
chrX,Gm7416
chrX,Gm7421
chrX,Gm7429
chrX,Gm7437
chrX,Gm7438
chrX,Gm7485
chrX,Gm7590
chrX,Gm7598
chrX,Gm7657
chrX,Gm7700
chrX,Gm7722
chrX,Gm7746
chrX,Gm7781
chrX,Gm7790
chrX,Gm7803
chrX,Gm7820
chrX,Gm7821
chrX,Gm7823
chrX,Gm7834
chrX,Gm7840
chrX,Gm7841
chrX,Gm7851
chrX,Gm7855
chrX,Gm7857
chrX,Gm7903
chrX,Gm7905
chrX,Gm7916
chrX,Gm7927
chrX,Gm7950
chrX,Gm7958
chrX,Gm7973
chrX,Gm7974
chrX,Gm8019
chrX,Gm8036
chrX,Gm8061
chrX,Gm8097
chrX,Gm8107
chrX,Gm8111
chrX,Gm8163
chrX,Gm8172
chrX,Gm8199
chrX,Gm8202
chrX,Gm8215
chrX,Gm8216
chrX,Gm8244
chrX,Gm8260
chrX,Gm8261
chrX,Gm8289
chrX,Gm8303
chrX,Gm8310
chrX,Gm8312
chrX,Gm8320
chrX,Gm8331
chrX,Gm8334
chrX,Gm8344
chrX,Gm8346
chrX,Gm8366
chrX,Gm8383
chrX,Gm8401
chrX,Gm8402
chrX,Gm8410
chrX,Gm8421
chrX,Gm8424
chrX,Gm8464
chrX,Gm8475
chrX,Gm8501
chrX,Gm8503
chrX,Gm8522
chrX,Gm8534
chrX,Gm8545
chrX,Gm8569
chrX,Gm8577
chrX,Gm8595
chrX,Gm8606
chrX,Gm8617
chrX,Gm8644
chrX,Gm8648
chrX,Gm8659
chrX,Gm8662
chrX,Gm8666
chrX,Gm8682
chrX,Gm8692
chrX,Gm8722
chrX,Gm8737
chrX,Gm8749
chrX,Gm8754
chrX,Gm8757
chrX,Gm8761
chrX,Gm8770
chrX,Gm8787
chrX,Gm8806
chrX,Gm8814
chrX,Gm8817
chrX,Gm8822
chrX,Gm8832
chrX,Gm8839
chrX,Gm8844
chrX,Gm8855
chrX,Gm8858
chrX,Gm8864
chrX,Gm8876
chrX,Gm8880
chrX,Gm8908
chrX,Gm8914
chrX,Gm8916
chrX,Gm9003
chrX,Gm9005
chrX,Gm9009
chrX,Gm9043
chrX,Gm9050
chrX,Gm9051
chrX,Gm9059
chrX,Gm9060
chrX,Gm9062
chrX,Gm9078
chrX,Gm9083
chrX,Gm9085
chrX,Gm9089
chrX,Gm9095
chrX,Gm9097
chrX,Gm9103
chrX,Gm9109
chrX,Gm9112
chrX,Gm9115
chrX,Gm9119
chrX,Gm9126
chrX,Gm9133
chrX,Gm9143
chrX,Gm9157
chrX,Gm9159
chrX,Gm9164
chrX,Gm9166
chrX,Gm9200
chrX,Gm9208
chrX,Gm9218
chrX,Gm9225
chrX,Gm9427
chrX,Gm9428
chrX,Gm9429
chrX,Gm9430
chrX,Gm9431
chrX,Gm9432
chrX,Gm9434
chrX,Gm9435
chrX,Gm9436
chrX,Gm9439
chrX,Gm9440
chrX,Gm9498
chrX,Gm9516
chrX,Gm9670
chrX,Gm9673
chrX,Gm9785
chrX,Gm10057
chrX,Gm10058
chrX,Gm10096
chrX,Gm10112
chrX,Gm10147
chrX,Gm10230
chrX,Gm10439
chrX,Gm10474
chrX,Gm10477
chrX,Gm10486
chrX,Gm10487
chrX,Gm10488
chrX,Gm10489
chrX,Gm10490
chrX,Gm10491
chrX,Gm10921
chrX,Gm10922
chrX,Gm14331
chrX,Gm14332
chrX,Gm14333
chrX,Gm14334
chrX,Gm14345
chrX,Gm14346
chrX,Gm14347
chrX,Gm14348
chrX,Gm14349
chrX,Gm14350
chrX,Gm14351
chrX,Gm14352
chrX,Gm14353
chrX,Gm14355
chrX,Gm14356
chrX,Gm14357
chrX,Gm14358
chrX,Gm14359
chrX,Gm14360
chrX,Gm14361
chrX,Gm14362
chrX,Gm14363
chrX,Gm14364
chrX,Gm14365
chrX,Gm14366
chrX,Gm14367
chrX,Gm14368
chrX,Gm14369
chrX,Gm14370
chrX,Gm14373
chrX,Gm14374
chrX,Gm14375
chrX,Gm14379
chrX,Gm14380
chrX,Gm14381
chrX,Gm14394
chrX,Gm14395
chrX,Gm14448
chrX,Gm14450
chrX,Gm14451
chrX,Gm14452
chrX,Gm14457
chrX,Gm14458
chrX,Gm14459
chrX,Gm14470
chrX,Gm14473
chrX,Gm14474
chrX,Gm14475
chrX,Gm14476
chrX,Gm14477
chrX,Gm14478
chrX,Gm14479
chrX,Gm14480
chrX,Gm14481
chrX,Gm14482
chrX,Gm14483
chrX,Gm14484
chrX,Gm14485
chrX,Gm14491
chrX,Gm14493
chrX,Gm14499
chrX,Gm14500
chrX,Gm14501
chrX,Gm14502
chrX,Gm14503
chrX,Gm14504
chrX,Gm14505
chrX,Gm14506
chrX,Gm14509
chrX,Gm14510
chrX,Gm14511
chrX,Gm14512
chrX,Gm14513
chrX,Gm14514
chrX,Gm14515
chrX,Gm14516
chrX,Gm14517
chrX,Gm14518
chrX,Gm14519
chrX,Gm14520
chrX,Gm14521
chrX,Gm14523
chrX,Gm14524
chrX,Gm14525
chrX,Gm14527
chrX,Gm14529
chrX,Gm14530
chrX,Gm14531
chrX,Gm14533
chrX,Gm14534
chrX,Gm14536
chrX,Gm14537
chrX,Gm14538
chrX,Gm14539
chrX,Gm14541
chrX,Gm14542
chrX,Gm14543
chrX,Gm14544
chrX,Gm14549
chrX,Gm14550
chrX,Gm14551
chrX,Gm14552
chrX,Gm14553
chrX,Gm14554
chrX,Gm14555
chrX,Gm14556
chrX,Gm14558
chrX,Gm14559
chrX,Gm14560
chrX,Gm14561
chrX,Gm14562
chrX,Gm14563
chrX,Gm14564
chrX,Gm14565
chrX,Gm14566
chrX,Gm14567
chrX,Gm14568
chrX,Gm14569
chrX,Gm14570
chrX,Gm14571
chrX,Gm14572
chrX,Gm14574
chrX,Gm14575
chrX,Gm14576
chrX,Gm14577
chrX,Gm14578
chrX,Gm14579
chrX,Gm14580
chrX,Gm14581
chrX,Gm14582
chrX,Gm14584
chrX,Gm14585
chrX,Gm14586
chrX,Gm14587
chrX,Gm14588
chrX,Gm14589
chrX,Gm14590
chrX,Gm14591
chrX,Gm14592
chrX,Gm14593
chrX,Gm14594
chrX,Gm14595
chrX,Gm14596
chrX,Gm14597
chrX,Gm14598
chrX,Gm14599
chrX,Gm14600
chrX,Gm14601
chrX,Gm14602
chrX,Gm14603
chrX,Gm14604
chrX,Gm14605
chrX,Gm14606
chrX,Gm14607
chrX,Gm14608
chrX,Gm14609
chrX,Gm14610
chrX,Gm14611
chrX,Gm14612
chrX,Gm14613
chrX,Gm14614
chrX,Gm14615
chrX,Gm14619
chrX,Gm14620
chrX,Gm14621
chrX,Gm14622
chrX,Gm14623
chrX,Gm14624
chrX,Gm14625
chrX,Gm14626
chrX,Gm14627
chrX,Gm14628
chrX,Gm14629
chrX,Gm14630
chrX,Gm14631
chrX,Gm14632
chrX,Gm14633
chrX,Gm14634
chrX,Gm14635
chrX,Gm14636
chrX,Gm14638
chrX,Gm14639
chrX,Gm14643
chrX,Gm14644
chrX,Gm14645
chrX,Gm14646
chrX,Gm14647
chrX,Gm14648
chrX,Gm14649
chrX,Gm14650
chrX,Gm14651
chrX,Gm14652
chrX,Gm14653
chrX,Gm14654
chrX,Gm14655
chrX,Gm14656
chrX,Gm14657
chrX,Gm14658
chrX,Gm14659
chrX,Gm14660
chrX,Gm14661
chrX,Gm14662
chrX,Gm14663
chrX,Gm14664
chrX,Gm14665
chrX,Gm14666
chrX,Gm14667
chrX,Gm14668
chrX,Gm14669
chrX,Gm14670
chrX,Gm14671
chrX,Gm14672
chrX,Gm14673
chrX,Gm14674
chrX,Gm14675
chrX,Gm14676
chrX,Gm14677
chrX,Gm14678
chrX,Gm14679
chrX,Gm14680
chrX,Gm14681
chrX,Gm14682
chrX,Gm14683
chrX,Gm14684
chrX,Gm14685
chrX,Gm14686
chrX,Gm14687
chrX,Gm14688
chrX,Gm14689
chrX,Gm14690
chrX,Gm14692
chrX,Gm14693
chrX,Gm14694
chrX,Gm14695
chrX,Gm14696
chrX,Gm14697
chrX,Gm14698
chrX,Gm14699
chrX,Gm14700
chrX,Gm14701
chrX,Gm14702
chrX,Gm14703
chrX,Gm14704
chrX,Gm14705
chrX,Gm14706
chrX,Gm14707
chrX,Gm14708
chrX,Gm14709
chrX,Gm14710
chrX,Gm14711
chrX,Gm14712
chrX,Gm14713
chrX,Gm14714
chrX,Gm14715
chrX,Gm14716
chrX,Gm14717
chrX,Gm14718
chrX,Gm14719
chrX,Gm14720
chrX,Gm14721
chrX,Gm14722
chrX,Gm14723
chrX,Gm14724
chrX,Gm14725
chrX,Gm14726
chrX,Gm14727
chrX,Gm14728
chrX,Gm14729
chrX,Gm14730
chrX,Gm14731
chrX,Gm14732
chrX,Gm14733
chrX,Gm14734
chrX,Gm14735
chrX,Gm14736
chrX,Gm14737
chrX,Gm14738
chrX,Gm14739
chrX,Gm14740
chrX,Gm14741
chrX,Gm14742
chrX,Gm14743
chrX,Gm14744
chrX,Gm14745
chrX,Gm14746
chrX,Gm14747
chrX,Gm14748
chrX,Gm14749
chrX,Gm14750
chrX,Gm14751
chrX,Gm14752
chrX,Gm14753
chrX,Gm14754
chrX,Gm14755
chrX,Gm14756
chrX,Gm14758
chrX,Gm14760
chrX,Gm14761
chrX,Gm14762
chrX,Gm14763
chrX,Gm14764
chrX,Gm14765
chrX,Gm14766
chrX,Gm14767
chrX,Gm14768
chrX,Gm14769
chrX,Gm14770
chrX,Gm14771
chrX,Gm14772
chrX,Gm14773
chrX,Gm14774
chrX,Gm14775
chrX,Gm14776
chrX,Gm14777
chrX,Gm14778
chrX,Gm14780
chrX,Gm14781
chrX,Gm14782
chrX,Gm14783
chrX,Gm14784
chrX,Gm14785
chrX,Gm14786
chrX,Gm14787
chrX,Gm14788
chrX,Gm14789
chrX,Gm14790
chrX,Gm14791
chrX,Gm14792
chrX,Gm14793
chrX,Gm14794
chrX,Gm14795
chrX,Gm14796
chrX,Gm14797
chrX,Gm14798
chrX,Gm14799
chrX,Gm14800
chrX,Gm14801
chrX,Gm14802
chrX,Gm14803
chrX,Gm14804
chrX,Gm14805
chrX,Gm14806
chrX,Gm14807
chrX,Gm14808
chrX,Gm14809
chrX,Gm14810
chrX,Gm14811
chrX,Gm14812
chrX,Gm14813
chrX,Gm14814
chrX,Gm14815
chrX,Gm14816
chrX,Gm14817
chrX,Gm14818
chrX,Gm14819
chrX,Gm14820
chrX,Gm14821
chrX,Gm14822
chrX,Gm14823
chrX,Gm14824
chrX,Gm14825
chrX,Gm14826
chrX,Gm14827
chrX,Gm14828
chrX,Gm14829
chrX,Gm14830
chrX,Gm14831
chrX,Gm14832
chrX,Gm14833
chrX,Gm14834
chrX,Gm14835
chrX,Gm14836
chrX,Gm14837
chrX,Gm14838
chrX,Gm14839
chrX,Gm14840
chrX,Gm14841
chrX,Gm14842
chrX,Gm14843
chrX,Gm14844
chrX,Gm14845
chrX,Gm14846
chrX,Gm14847
chrX,Gm14848
chrX,Gm14849
chrX,Gm14852
chrX,Gm14853
chrX,Gm14854
chrX,Gm14855
chrX,Gm14856
chrX,Gm14857
chrX,Gm14858
chrX,Gm14859
chrX,Gm14860
chrX,Gm14861
chrX,Gm14862
chrX,Gm14863
chrX,Gm14864
chrX,Gm14865
chrX,Gm14866
chrX,Gm14867
chrX,Gm14868
chrX,Gm14869
chrX,Gm14870
chrX,Gm14874
chrX,Gm14875
chrX,Gm14876
chrX,Gm14877
chrX,Gm14878
chrX,Gm14879
chrX,Gm14880
chrX,Gm14881
chrX,Gm14882
chrX,Gm14883
chrX,Gm14884
chrX,Gm14885
chrX,Gm14886
chrX,Gm14887
chrX,Gm14888
chrX,Gm14889
chrX,Gm14890
chrX,Gm14891
chrX,Gm14892
chrX,Gm14893
chrX,Gm14894
chrX,Gm14895
chrX,Gm14896
chrX,Gm14897
chrX,Gm14898
chrX,Gm14899
chrX,Gm14900
chrX,Gm14901
chrX,Gm14902
chrX,Gm14903
chrX,Gm14904
chrX,Gm14905
chrX,Gm14906
chrX,Gm14907
chrX,Gm14908
chrX,Gm14909
chrX,Gm14910
chrX,Gm14911
chrX,Gm14912
chrX,Gm14913
chrX,Gm14914
chrX,Gm14915
chrX,Gm14916
chrX,Gm14917
chrX,Gm14918
chrX,Gm14919
chrX,Gm14920
chrX,Gm14921
chrX,Gm14922
chrX,Gm14923
chrX,Gm14925
chrX,Gm14926
chrX,Gm14927
chrX,Gm14928
chrX,Gm14929
chrX,Gm14930
chrX,Gm14931
chrX,Gm14932
chrX,Gm14933
chrX,Gm14935
chrX,Gm14936
chrX,Gm14937
chrX,Gm14938
chrX,Gm14939
chrX,Gm14940
chrX,Gm14941
chrX,Gm14942
chrX,Gm14943
chrX,Gm14944
chrX,Gm14945
chrX,Gm14946
chrX,Gm14947
chrX,Gm14950
chrX,Gm14951
chrX,Gm14957
chrX,Gm14969
chrX,Gm14970
chrX,Gm14971
chrX,Gm14972
chrX,Gm14973
chrX,Gm14974
chrX,Gm14975
chrX,Gm14976
chrX,Gm14977
chrX,Gm14979
chrX,Gm14980
chrX,Gm14981
chrX,Gm14982
chrX,Gm14983
chrX,Gm14984
chrX,Gm14985
chrX,Gm14986
chrX,Gm14987
chrX,Gm14988
chrX,Gm14989
chrX,Gm14990
chrX,Gm14991
chrX,Gm14992
chrX,Gm14993
chrX,Gm14994
chrX,Gm14995
chrX,Gm14996
chrX,Gm14997
chrX,Gm14998
chrX,Gm14999
chrX,Gm15000
chrX,Gm15001
chrX,Gm15002
chrX,Gm15003
chrX,Gm15004
chrX,Gm15005
chrX,Gm15006
chrX,Gm15007
chrX,Gm15008
chrX,Gm15009
chrX,Gm15010
chrX,Gm15011
chrX,Gm15012
chrX,Gm15013
chrX,Gm15014
chrX,Gm15015
chrX,Gm15016
chrX,Gm15017
chrX,Gm15018
chrX,Gm15019
chrX,Gm15020
chrX,Gm15021
chrX,Gm15022
chrX,Gm15023
chrX,Gm15025
chrX,Gm15026
chrX,Gm15027
chrX,Gm15028
chrX,Gm15029
chrX,Gm15030
chrX,Gm15031
chrX,Gm15032
chrX,Gm15033
chrX,Gm15034
chrX,Gm15035
chrX,Gm15036
chrX,Gm15037
chrX,Gm15038
chrX,Gm15039
chrX,Gm15040
chrX,Gm15041
chrX,Gm15042
chrX,Gm15043
chrX,Gm15044
chrX,Gm15045
chrX,Gm15046
chrX,Gm15047
chrX,Gm15048
chrX,Gm15049
chrX,Gm15057
chrX,Gm15058
chrX,Gm15060
chrX,Gm15061
chrX,Gm15062
chrX,Gm15063
chrX,Gm15064
chrX,Gm15065
chrX,Gm15066
chrX,Gm15067
chrX,Gm15068
chrX,Gm15069
chrX,Gm15071
chrX,Gm15073
chrX,Gm15074
chrX,Gm15075
chrX,Gm15076
chrX,Gm15077
chrX,Gm15078
chrX,Gm15079
chrX,Gm15080
chrX,Gm15081
chrX,Gm15084
chrX,Gm15085
chrX,Gm15086
chrX,Gm15087
chrX,Gm15088
chrX,Gm15089
chrX,Gm15090
chrX,Gm15091
chrX,Gm15092
chrX,Gm15093
chrX,Gm15094
chrX,Gm15095
chrX,Gm15096
chrX,Gm15097
chrX,Gm15098
chrX,Gm15099
chrX,Gm15100
chrX,Gm15101
chrX,Gm15102
chrX,Gm15103
chrX,Gm15104
chrX,Gm15105
chrX,Gm15106
chrX,Gm15107
chrX,Gm15108
chrX,Gm15109
chrX,Gm15110
chrX,Gm15111
chrX,Gm15112
chrX,Gm15113
chrX,Gm15114
chrX,Gm15125
chrX,Gm15126
chrX,Gm15127
chrX,Gm15128
chrX,Gm15129
chrX,Gm15131
chrX,Gm15132
chrX,Gm15138
chrX,Gm15140
chrX,Gm15141
chrX,Gm15142
chrX,Gm15143
chrX,Gm15145
chrX,Gm15146
chrX,Gm15147
chrX,Gm15148
chrX,Gm15149
chrX,Gm15151
chrX,Gm15152
chrX,Gm15153
chrX,Gm15154
chrX,Gm15155
chrX,Gm15156
chrX,Gm15157
chrX,Gm15158
chrX,Gm15159
chrX,Gm15160
chrX,Gm15161
chrX,Gm15162
chrX,Gm15163
chrX,Gm15164
chrX,Gm15165
chrX,Gm15166
chrX,Gm15167
chrX,Gm15168
chrX,Gm15169
chrX,Gm15170
chrX,Gm15171
chrX,Gm15172
chrX,Gm15173
chrX,Gm15174
chrX,Gm15175
chrX,Gm15176
chrX,Gm15177
chrX,Gm15185
chrX,Gm15186
chrX,Gm15187
chrX,Gm15188
chrX,Gm15189
chrX,Gm15190
chrX,Gm15191
chrX,Gm15192
chrX,Gm15193
chrX,Gm15194
chrX,Gm15195
chrX,Gm15196
chrX,Gm15201
chrX,Gm15202
chrX,Gm15203
chrX,Gm15204
chrX,Gm15205
chrX,Gm15206
chrX,Gm15207
chrX,Gm15209
chrX,Gm15211
chrX,Gm15212
chrX,Gm15213
chrX,Gm15214
chrX,Gm15215
chrX,Gm15216
chrX,Gm15223
chrX,Gm15224
chrX,Gm15225
chrX,Gm15226
chrX,Gm15227
chrX,Gm15228
chrX,Gm15229
chrX,Gm15230
chrX,Gm15231
chrX,Gm15232
chrX,Gm15233
chrX,Gm15236
chrX,Gm15237
chrX,Gm15238
chrX,Gm15239
chrX,Gm15240
chrX,Gm15241
chrX,Gm15242
chrX,Gm15243
chrX,Gm15244
chrX,Gm15245
chrX,Gm15246
chrX,Gm15247
chrX,Gm15249
chrX,Gm15250
chrX,Gm15251
chrX,Gm15252
chrX,Gm15253
chrX,Gm15254
chrX,Gm15255
chrX,Gm15256
chrX,Gm15257
chrX,Gm15258
chrX,Gm15259
chrX,Gm15260
chrX,Gm15261
chrX,Gm15262
chrX,Gm15266
chrX,Gm15267
chrX,Gm15268
chrX,Gm15269
chrX,Gm15273
chrX,Gm15274
chrX,Gm15275
chrX,Gm15276
chrX,Gm15279
chrX,Gm15280
chrX,Gm15281
chrX,Gm15282
chrX,Gm15294
chrX,Gm15295
chrX,Gm15297
chrX,Gm15298
chrX,Gm15361
chrX,Gm15362
chrX,Gm15363
chrX,Gm15364
chrX,Gm15365
chrX,Gm15367
chrX,Gm15378
chrX,Gm15379
chrX,Gm15384
chrX,Gm15385
chrX,Gm15432
chrX,Gm15474
chrX,Gm15482
chrX,Gm15726
chrX,Gm16189
chrX,Gm16265
chrX,Gm16373
chrX,Gm16383
chrX,Gm16390
chrX,Gm16394
chrX,Gm16397
chrX,Gm16400
chrX,Gm16404
chrX,Gm16405
chrX,Gm16407
chrX,Gm16410
chrX,Gm16411
chrX,Gm16412
chrX,Gm16420
chrX,Gm16421
chrX,Gm16423
chrX,Gm16428
chrX,Gm16430
chrX,Gm16431
chrX,Gm16436
chrX,Gm16441
chrX,Gm16445
chrX,Gm16458
chrX,Gm16459
chrX,Gm16462
chrX,Gm16463
chrX,Gm16465
chrX,Gm16471
chrX,Gm16479
chrX,Gm16480
chrX,Gm16481
chrX,Gm16511
chrX,Gm17267
chrX,Gm17361
chrX,Gm17412
chrX,Gm17467
chrX,Gm17469
chrX,Gm17521
chrX,Gm17522
chrX,Gm17577
chrX,Gm17584
chrX,Gm17604
chrX,Gm17693
chrX,Gm18336
chrX,Gm19200
chrX,Gm20455
chrX,Gm20489
chrX,Gm21085
chrX,Gm21098
chrX,Gm21364
chrX,Gm21447
chrX,Gm21608
chrX,Gm21616
chrX,Gm21637
chrX,Gm21645
chrX,Gm21657
chrX,Gm21681
chrX,Gm21699
chrX,Gm21789
chrX,Gm21870
chrX,Gm21876
chrX,Gm21883
chrX,Gm21887
chrX,Gm21950
chrX,Gm21951
chrX,Gm21979
chrX,Gm21986
chrX,Gm21990
chrX,Gm21998
chrX,Gm22006
chrX,Gm22023
chrX,Gm22025
chrX,Gm22057
chrX,Gm22062
chrX,Gm22083
chrX,Gm22090
chrX,Gm22102
chrX,Gm22103
chrX,Gm22139
chrX,Gm22143
chrX,Gm22160
chrX,Gm22225
chrX,Gm22233
chrX,Gm22248
chrX,Gm22257
chrX,Gm22266
chrX,Gm22287
chrX,Gm22288
chrX,Gm22294
chrX,Gm22332
chrX,Gm22351
chrX,Gm22359
chrX,Gm22364
chrX,Gm22368
chrX,Gm22413
chrX,Gm22430
chrX,Gm22435
chrX,Gm22464
chrX,Gm22472
chrX,Gm22487
chrX,Gm22522
chrX,Gm22528
chrX,Gm22539
chrX,Gm22550
chrX,Gm22552
chrX,Gm22580
chrX,Gm22590
chrX,Gm22592
chrX,Gm22612
chrX,Gm22636
chrX,Gm22650
chrX,Gm22666
chrX,Gm22686
chrX,Gm22746
chrX,Gm22783
chrX,Gm22785
chrX,Gm22843
chrX,Gm22930
chrX,Gm23000
chrX,Gm23028
chrX,Gm23029
chrX,Gm23068
chrX,Gm23082
chrX,Gm23121
chrX,Gm23124
chrX,Gm23197
chrX,Gm23199
chrX,Gm23258
chrX,Gm23277
chrX,Gm23280
chrX,Gm23320
chrX,Gm23322
chrX,Gm23325
chrX,Gm23378
chrX,Gm23381
chrX,Gm23385
chrX,Gm23404
chrX,Gm23417
chrX,Gm23454
chrX,Gm23461
chrX,Gm23501
chrX,Gm23516
chrX,Gm23556
chrX,Gm23557
chrX,Gm23586
chrX,Gm23613
chrX,Gm23615
chrX,Gm23628
chrX,Gm23656
chrX,Gm23671
chrX,Gm23678
chrX,Gm23679
chrX,Gm23705
chrX,Gm23718
chrX,Gm23768
chrX,Gm23786
chrX,Gm23794
chrX,Gm23798
chrX,Gm23806
chrX,Gm23867
chrX,Gm23901
chrX,Gm23945
chrX,Gm23958
chrX,Gm23985
chrX,Gm24038
chrX,Gm24061
chrX,Gm24123
chrX,Gm24147
chrX,Gm24268
chrX,Gm24281
chrX,Gm24380
chrX,Gm24416
chrX,Gm24438
chrX,Gm24460
chrX,Gm24470
chrX,Gm24491
chrX,Gm24493
chrX,Gm24509
chrX,Gm24522
chrX,Gm24535
chrX,Gm24577
chrX,Gm24595
chrX,Gm24598
chrX,Gm24622
chrX,Gm24624
chrX,Gm24627
chrX,Gm24675
chrX,Gm24683
chrX,Gm24687
chrX,Gm24706
chrX,Gm24718
chrX,Gm24763
chrX,Gm24772
chrX,Gm24783
chrX,Gm24809
chrX,Gm24812
chrX,Gm24824
chrX,Gm24831
chrX,Gm24835
chrX,Gm24907
chrX,Gm24973
chrX,Gm24993
chrX,Gm25006
chrX,Gm25023
chrX,Gm25047
chrX,Gm25061
chrX,Gm25063
chrX,Gm25078
chrX,Gm25097
chrX,Gm25107
chrX,Gm25170
chrX,Gm25202
chrX,Gm25207
chrX,Gm25226
chrX,Gm25246
chrX,Gm25257
chrX,Gm25299
chrX,Gm25332
chrX,Gm25358
chrX,Gm25366
chrX,Gm25367
chrX,Gm25393
chrX,Gm25412
chrX,Gm25421
chrX,Gm25429
chrX,Gm25481
chrX,Gm25520
chrX,Gm25552
chrX,Gm25553
chrX,Gm25557
chrX,Gm25624
chrX,Gm25629
chrX,Gm25642
chrX,Gm25651
chrX,Gm25728
chrX,Gm25770
chrX,Gm25793
chrX,Gm25795
chrX,Gm25797
chrX,Gm25812
chrX,Gm25825
chrX,Gm25828
chrX,Gm25851
chrX,Gm25868
chrX,Gm25885
chrX,Gm25895
chrX,Gm25915
chrX,Gm25936
chrX,Gm26000
chrX,Gm26007
chrX,Gm26020
chrX,Gm26024
chrX,Gm26029
chrX,Gm26035
chrX,Gm26041
chrX,Gm26065
chrX,Gm26099
chrX,Gm26108
chrX,Gm26111
chrX,Gm26125
chrX,Gm26131
chrX,Gm26151
chrX,Gm26152
